snowfall,date,season,continent,region,resort,day_of_year
0,2016-12-13 00:00:00+00:00,2016,Europe,tuscany,abetone,348
0,2016-12-14 00:00:00+00:00,2016,Europe,tuscany,abetone,349
0,2016-12-15 00:00:00+00:00,2016,Europe,tuscany,abetone,350
0,2016-12-16 00:00:00+00:00,2016,Europe,tuscany,abetone,351
0,2016-12-17 00:00:00+00:00,2016,Europe,tuscany,abetone,352
0,2016-12-19 00:00:00+00:00,2016,Europe,tuscany,abetone,354
0,2016-12-20 00:00:00+00:00,2016,Europe,tuscany,abetone,355
0,2016-12-21 00:00:00+00:00,2016,Europe,tuscany,abetone,356
0,2016-12-22 00:00:00+00:00,2016,Europe,tuscany,abetone,357
0,2016-12-23 00:00:00+00:00,2016,Europe,tuscany,abetone,358
0,2016-12-24 00:00:00+00:00,2016,Europe,tuscany,abetone,359
0,2016-12-27 00:00:00+00:00,2016,Europe,tuscany,abetone,362
0,2016-12-28 00:00:00+00:00,2016,Europe,tuscany,abetone,363
0,2016-12-29 00:00:00+00:00,2016,Europe,tuscany,abetone,364
0,2016-12-30 00:00:00+00:00,2016,Europe,tuscany,abetone,365
0,2016-12-31 00:00:00+00:00,2016,Europe,tuscany,abetone,366
0,2017-01-02 00:00:00+00:00,2016,Europe,tuscany,abetone,2
0,2017-01-03 00:00:00+00:00,2016,Europe,tuscany,abetone,3
0,2017-01-04 00:00:00+00:00,2016,Europe,tuscany,abetone,4
0,2017-01-05 00:00:00+00:00,2016,Europe,tuscany,abetone,5
0,2017-01-07 00:00:00+00:00,2016,Europe,tuscany,abetone,7
0,2017-01-09 00:00:00+00:00,2016,Europe,tuscany,abetone,9
0,2017-01-10 00:00:00+00:00,2016,Europe,tuscany,abetone,10
0,2017-01-11 00:00:00+00:00,2016,Europe,tuscany,abetone,11
4,2017-01-12 00:00:00+00:00,2016,Europe,tuscany,abetone,12
0,2017-01-13 00:00:00+00:00,2016,Europe,tuscany,abetone,13
0,2017-01-14 00:00:00+00:00,2016,Europe,tuscany,abetone,14
6,2017-01-16 00:00:00+00:00,2016,Europe,tuscany,abetone,16
20,2017-01-17 00:00:00+00:00,2016,Europe,tuscany,abetone,17
0,2017-01-18 00:00:00+00:00,2016,Europe,tuscany,abetone,18
0,2017-01-19 00:00:00+00:00,2016,Europe,tuscany,abetone,19
0,2017-01-20 00:00:00+00:00,2016,Europe,tuscany,abetone,20
0,2017-01-21 00:00:00+00:00,2016,Europe,tuscany,abetone,21
0,2017-01-23 00:00:00+00:00,2016,Europe,tuscany,abetone,23
0,2017-01-24 00:00:00+00:00,2016,Europe,tuscany,abetone,24
0,2017-01-25 00:00:00+00:00,2016,Europe,tuscany,abetone,25
0,2017-01-26 00:00:00+00:00,2016,Europe,tuscany,abetone,26
0,2017-01-27 00:00:00+00:00,2016,Europe,tuscany,abetone,27
0,2017-01-28 00:00:00+00:00,2016,Europe,tuscany,abetone,28
0,2017-01-30 00:00:00+00:00,2016,Europe,tuscany,abetone,30
0,2017-01-31 00:00:00+00:00,2016,Europe,tuscany,abetone,31
0,2017-02-01 00:00:00+00:00,2016,Europe,tuscany,abetone,32
0,2017-02-02 00:00:00+00:00,2016,Europe,tuscany,abetone,33
0,2017-02-03 00:00:00+00:00,2016,Europe,tuscany,abetone,34
2,2017-02-04 00:00:00+00:00,2016,Europe,tuscany,abetone,35
0,2017-02-05 00:00:00+00:00,2016,Europe,tuscany,abetone,36
2,2017-02-06 00:00:00+00:00,2016,Europe,tuscany,abetone,37
0,2017-02-07 00:00:00+00:00,2016,Europe,tuscany,abetone,38
0,2017-02-08 00:00:00+00:00,2016,Europe,tuscany,abetone,39
0,2017-02-09 00:00:00+00:00,2016,Europe,tuscany,abetone,40
0,2017-02-10 00:00:00+00:00,2016,Europe,tuscany,abetone,41
0,2017-02-11 00:00:00+00:00,2016,Europe,tuscany,abetone,42
0,2017-02-13 00:00:00+00:00,2016,Europe,tuscany,abetone,44
0,2017-02-14 00:00:00+00:00,2016,Europe,tuscany,abetone,45
0,2017-02-15 00:00:00+00:00,2016,Europe,tuscany,abetone,46
0,2017-02-16 00:00:00+00:00,2016,Europe,tuscany,abetone,47
0,2017-02-17 00:00:00+00:00,2016,Europe,tuscany,abetone,48
0,2017-02-18 00:00:00+00:00,2016,Europe,tuscany,abetone,49
0,2017-02-19 00:00:00+00:00,2016,Europe,tuscany,abetone,50
0,2017-02-20 00:00:00+00:00,2016,Europe,tuscany,abetone,51
0,2017-02-21 00:00:00+00:00,2016,Europe,tuscany,abetone,52
0,2017-02-22 00:00:00+00:00,2016,Europe,tuscany,abetone,53
0,2017-02-23 00:00:00+00:00,2016,Europe,tuscany,abetone,54
0,2017-02-24 00:00:00+00:00,2016,Europe,tuscany,abetone,55
0,2017-02-25 00:00:00+00:00,2016,Europe,tuscany,abetone,56
0,2017-02-27 00:00:00+00:00,2016,Europe,tuscany,abetone,58
4,2017-02-28 00:00:00+00:00,2016,Europe,tuscany,abetone,59
0,2017-03-01 00:00:00+00:00,2016,Europe,tuscany,abetone,60
0,2017-03-02 00:00:00+00:00,2016,Europe,tuscany,abetone,61
0,2017-03-03 00:00:00+00:00,2016,Europe,tuscany,abetone,62
0,2017-03-04 00:00:00+00:00,2016,Europe,tuscany,abetone,63
8,2017-03-05 00:00:00+00:00,2016,Europe,tuscany,abetone,64
0,2017-03-06 00:00:00+00:00,2016,Europe,tuscany,abetone,65
0,2017-03-07 00:00:00+00:00,2016,Europe,tuscany,abetone,66
0,2017-03-08 00:00:00+00:00,2016,Europe,tuscany,abetone,67
0,2017-03-09 00:00:00+00:00,2016,Europe,tuscany,abetone,68
0,2017-03-10 00:00:00+00:00,2016,Europe,tuscany,abetone,69
0,2017-03-11 00:00:00+00:00,2016,Europe,tuscany,abetone,70
0,2017-03-13 00:00:00+00:00,2016,Europe,tuscany,abetone,72
0,2017-03-14 00:00:00+00:00,2016,Europe,tuscany,abetone,73
0,2017-03-15 00:00:00+00:00,2016,Europe,tuscany,abetone,74
0,2017-03-16 00:00:00+00:00,2016,Europe,tuscany,abetone,75
0,2017-03-17 00:00:00+00:00,2016,Europe,tuscany,abetone,76
0,2017-03-18 00:00:00+00:00,2016,Europe,tuscany,abetone,77
0,2017-03-20 00:00:00+00:00,2016,Europe,tuscany,abetone,79
0,2017-03-21 00:00:00+00:00,2016,Europe,tuscany,abetone,80
0,2017-03-22 00:00:00+00:00,2016,Europe,tuscany,abetone,81
0,2017-03-23 00:00:00+00:00,2016,Europe,tuscany,abetone,82
0,2017-03-24 00:00:00+00:00,2016,Europe,tuscany,abetone,83
0,2017-03-25 00:00:00+00:00,2016,Europe,tuscany,abetone,84
0,2017-03-27 00:00:00+00:00,2016,Europe,tuscany,abetone,86
0,2017-03-28 00:00:00+00:00,2016,Europe,tuscany,abetone,87
0,2017-03-29 00:00:00+00:00,2016,Europe,tuscany,abetone,88
0,2017-03-30 00:00:00+00:00,2016,Europe,tuscany,abetone,89
0,2017-03-31 00:00:00+00:00,2016,Europe,tuscany,abetone,90
0,2017-04-01 00:00:00+00:00,2016,Europe,tuscany,abetone,91
0,2017-04-04 00:00:00+00:00,2016,Europe,tuscany,abetone,94
0,2017-04-05 00:00:00+00:00,2016,Europe,tuscany,abetone,95
0,2017-04-06 00:00:00+00:00,2016,Europe,tuscany,abetone,96
0,2017-04-07 00:00:00+00:00,2016,Europe,tuscany,abetone,97
0,2017-04-08 00:00:00+00:00,2016,Europe,tuscany,abetone,98
0,2017-04-10 00:00:00+00:00,2016,Europe,tuscany,abetone,100
0,2017-04-11 00:00:00+00:00,2016,Europe,tuscany,abetone,101
0,2017-04-12 00:00:00+00:00,2016,Europe,tuscany,abetone,102
0,2017-04-15 00:00:00+00:00,2016,Europe,tuscany,abetone,105
0,2017-05-16 00:00:00+00:00,2016,Europe,tuscany,abetone,136
0,2015-12-01 00:00:00+00:00,2015,Europe,tuscany,abetone,335
0,2015-12-02 00:00:00+00:00,2015,Europe,tuscany,abetone,336
0,2015-12-03 00:00:00+00:00,2015,Europe,tuscany,abetone,337
0,2015-12-04 00:00:00+00:00,2015,Europe,tuscany,abetone,338
0,2015-12-07 00:00:00+00:00,2015,Europe,tuscany,abetone,341
0,2015-12-08 00:00:00+00:00,2015,Europe,tuscany,abetone,342
0,2015-12-09 00:00:00+00:00,2015,Europe,tuscany,abetone,343
0,2015-12-10 00:00:00+00:00,2015,Europe,tuscany,abetone,344
0,2015-12-11 00:00:00+00:00,2015,Europe,tuscany,abetone,345
0,2015-12-14 00:00:00+00:00,2015,Europe,tuscany,abetone,348
0,2015-12-17 00:00:00+00:00,2015,Europe,tuscany,abetone,351
0,2015-12-18 00:00:00+00:00,2015,Europe,tuscany,abetone,352
0,2015-12-24 00:00:00+00:00,2015,Europe,tuscany,abetone,358
0,2015-12-25 00:00:00+00:00,2015,Europe,tuscany,abetone,359
0,2015-12-27 00:00:00+00:00,2015,Europe,tuscany,abetone,361
0,2015-12-28 00:00:00+00:00,2015,Europe,tuscany,abetone,362
0,2015-12-29 00:00:00+00:00,2015,Europe,tuscany,abetone,363
0,2015-12-30 00:00:00+00:00,2015,Europe,tuscany,abetone,364
0,2015-12-31 00:00:00+00:00,2015,Europe,tuscany,abetone,365
2,2016-01-02 00:00:00+00:00,2015,Europe,tuscany,abetone,2
0,2016-01-04 00:00:00+00:00,2015,Europe,tuscany,abetone,4
0,2016-01-05 00:00:00+00:00,2015,Europe,tuscany,abetone,5
0,2016-01-07 00:00:00+00:00,2015,Europe,tuscany,abetone,7
0,2016-01-08 00:00:00+00:00,2015,Europe,tuscany,abetone,8
0,2016-01-11 00:00:00+00:00,2015,Europe,tuscany,abetone,11
0,2016-01-12 00:00:00+00:00,2015,Europe,tuscany,abetone,12
0,2016-01-13 00:00:00+00:00,2015,Europe,tuscany,abetone,13
6,2016-01-14 00:00:00+00:00,2015,Europe,tuscany,abetone,14
0,2016-01-15 00:00:00+00:00,2015,Europe,tuscany,abetone,15
0,2016-01-18 00:00:00+00:00,2015,Europe,tuscany,abetone,18
0,2016-01-19 00:00:00+00:00,2015,Europe,tuscany,abetone,19
0,2016-01-20 00:00:00+00:00,2015,Europe,tuscany,abetone,20
0,2016-01-21 00:00:00+00:00,2015,Europe,tuscany,abetone,21
0,2016-01-22 00:00:00+00:00,2015,Europe,tuscany,abetone,22
0,2016-01-25 00:00:00+00:00,2015,Europe,tuscany,abetone,25
0,2016-01-26 00:00:00+00:00,2015,Europe,tuscany,abetone,26
0,2016-01-27 00:00:00+00:00,2015,Europe,tuscany,abetone,27
0,2016-01-28 00:00:00+00:00,2015,Europe,tuscany,abetone,28
0,2016-01-29 00:00:00+00:00,2015,Europe,tuscany,abetone,29
0,2016-02-01 00:00:00+00:00,2015,Europe,tuscany,abetone,32
0,2016-02-02 00:00:00+00:00,2015,Europe,tuscany,abetone,33
0,2016-02-03 00:00:00+00:00,2015,Europe,tuscany,abetone,34
0,2016-02-04 00:00:00+00:00,2015,Europe,tuscany,abetone,35
0,2016-02-05 00:00:00+00:00,2015,Europe,tuscany,abetone,36
0,2016-02-08 00:00:00+00:00,2015,Europe,tuscany,abetone,39
0,2016-02-09 00:00:00+00:00,2015,Europe,tuscany,abetone,40
0,2016-02-10 00:00:00+00:00,2015,Europe,tuscany,abetone,41
0,2016-02-11 00:00:00+00:00,2015,Europe,tuscany,abetone,42
6,2016-02-12 00:00:00+00:00,2015,Europe,tuscany,abetone,43
0,2016-02-15 00:00:00+00:00,2015,Europe,tuscany,abetone,46
16,2016-02-16 00:00:00+00:00,2015,Europe,tuscany,abetone,47
0,2016-02-17 00:00:00+00:00,2015,Europe,tuscany,abetone,48
0,2016-02-18 00:00:00+00:00,2015,Europe,tuscany,abetone,49
0,2016-02-19 00:00:00+00:00,2015,Europe,tuscany,abetone,50
0,2016-02-22 00:00:00+00:00,2015,Europe,tuscany,abetone,53
0,2016-02-23 00:00:00+00:00,2015,Europe,tuscany,abetone,54
0,2016-02-24 00:00:00+00:00,2015,Europe,tuscany,abetone,55
4,2016-02-25 00:00:00+00:00,2015,Europe,tuscany,abetone,56
0,2016-02-26 00:00:00+00:00,2015,Europe,tuscany,abetone,57
2,2016-02-29 00:00:00+00:00,2015,Europe,tuscany,abetone,60
0,2016-03-01 00:00:00+00:00,2015,Europe,tuscany,abetone,61
4,2016-03-02 00:00:00+00:00,2015,Europe,tuscany,abetone,62
4,2016-03-03 00:00:00+00:00,2015,Europe,tuscany,abetone,63
0,2016-03-04 00:00:00+00:00,2015,Europe,tuscany,abetone,64
0,2016-03-05 00:00:00+00:00,2015,Europe,tuscany,abetone,65
2,2016-03-06 00:00:00+00:00,2015,Europe,tuscany,abetone,66
8,2016-03-07 00:00:00+00:00,2015,Europe,tuscany,abetone,67
4,2016-03-08 00:00:00+00:00,2015,Europe,tuscany,abetone,68
8,2016-03-09 00:00:00+00:00,2015,Europe,tuscany,abetone,69
0,2016-03-10 00:00:00+00:00,2015,Europe,tuscany,abetone,70
0,2016-03-11 00:00:00+00:00,2015,Europe,tuscany,abetone,71
0,2016-03-12 00:00:00+00:00,2015,Europe,tuscany,abetone,72
0,2016-03-14 00:00:00+00:00,2015,Europe,tuscany,abetone,74
0,2016-03-15 00:00:00+00:00,2015,Europe,tuscany,abetone,75
4,2016-03-16 00:00:00+00:00,2015,Europe,tuscany,abetone,76
0,2016-03-17 00:00:00+00:00,2015,Europe,tuscany,abetone,77
0,2016-03-18 00:00:00+00:00,2015,Europe,tuscany,abetone,78
0,2016-03-19 00:00:00+00:00,2015,Europe,tuscany,abetone,79
0,2016-03-21 00:00:00+00:00,2015,Europe,tuscany,abetone,81
0,2016-03-22 00:00:00+00:00,2015,Europe,tuscany,abetone,82
0,2016-03-23 00:00:00+00:00,2015,Europe,tuscany,abetone,83
0,2016-03-24 00:00:00+00:00,2015,Europe,tuscany,abetone,84
0,2016-03-25 00:00:00+00:00,2015,Europe,tuscany,abetone,85
0,2016-03-26 00:00:00+00:00,2015,Europe,tuscany,abetone,86
0,2016-03-29 00:00:00+00:00,2015,Europe,tuscany,abetone,89
0,2016-03-30 00:00:00+00:00,2015,Europe,tuscany,abetone,90
0,2016-03-31 00:00:00+00:00,2015,Europe,tuscany,abetone,91
0,2016-04-01 00:00:00+00:00,2015,Europe,tuscany,abetone,92
0,2016-04-02 00:00:00+00:00,2015,Europe,tuscany,abetone,93
0,2016-04-04 00:00:00+00:00,2015,Europe,tuscany,abetone,95
0,2016-04-05 00:00:00+00:00,2015,Europe,tuscany,abetone,96
0,2016-04-06 00:00:00+00:00,2015,Europe,tuscany,abetone,97
0,2016-04-07 00:00:00+00:00,2015,Europe,tuscany,abetone,98
0,2016-04-08 00:00:00+00:00,2015,Europe,tuscany,abetone,99
0,2016-04-09 00:00:00+00:00,2015,Europe,tuscany,abetone,100
0,2016-04-11 00:00:00+00:00,2015,Europe,tuscany,abetone,102
0,2016-04-12 00:00:00+00:00,2015,Europe,tuscany,abetone,103
0,2016-04-13 00:00:00+00:00,2015,Europe,tuscany,abetone,104
0,2016-04-14 00:00:00+00:00,2015,Europe,tuscany,abetone,105
0,2016-04-15 00:00:00+00:00,2015,Europe,tuscany,abetone,106
0,2016-04-16 00:00:00+00:00,2015,Europe,tuscany,abetone,107
0,2016-04-18 00:00:00+00:00,2015,Europe,tuscany,abetone,109
0,2016-04-26 00:00:00+00:00,2015,Europe,tuscany,abetone,117
0,2016-05-04 00:00:00+00:00,2015,Europe,tuscany,abetone,125
0,2014-11-29 00:00:00+00:00,2014,Europe,tuscany,abetone,333
0,2014-11-30 00:00:00+00:00,2014,Europe,tuscany,abetone,334
0,2014-12-01 00:00:00+00:00,2014,Europe,tuscany,abetone,335
0,2014-12-02 00:00:00+00:00,2014,Europe,tuscany,abetone,336
0,2014-12-03 00:00:00+00:00,2014,Europe,tuscany,abetone,337
0,2014-12-04 00:00:00+00:00,2014,Europe,tuscany,abetone,338
0,2014-12-05 00:00:00+00:00,2014,Europe,tuscany,abetone,339
0,2014-12-25 00:00:00+00:00,2014,Europe,tuscany,abetone,359
0,2014-12-26 00:00:00+00:00,2014,Europe,tuscany,abetone,360
0,2014-12-27 00:00:00+00:00,2014,Europe,tuscany,abetone,361
0,2014-12-28 00:00:00+00:00,2014,Europe,tuscany,abetone,362
0,2014-12-29 00:00:00+00:00,2014,Europe,tuscany,abetone,363
0,2014-12-30 00:00:00+00:00,2014,Europe,tuscany,abetone,364
0,2014-12-31 00:00:00+00:00,2014,Europe,tuscany,abetone,365
0,2015-01-01 00:00:00+00:00,2014,Europe,tuscany,abetone,1
0,2015-01-02 00:00:00+00:00,2014,Europe,tuscany,abetone,2
0,2015-01-03 00:00:00+00:00,2014,Europe,tuscany,abetone,3
0,2015-01-04 00:00:00+00:00,2014,Europe,tuscany,abetone,4
0,2015-01-05 00:00:00+00:00,2014,Europe,tuscany,abetone,5
0,2015-01-06 00:00:00+00:00,2014,Europe,tuscany,abetone,6
0,2015-01-07 00:00:00+00:00,2014,Europe,tuscany,abetone,7
0,2015-01-08 00:00:00+00:00,2014,Europe,tuscany,abetone,8
0,2015-01-09 00:00:00+00:00,2014,Europe,tuscany,abetone,9
0,2015-01-10 00:00:00+00:00,2014,Europe,tuscany,abetone,10
0,2015-01-11 00:00:00+00:00,2014,Europe,tuscany,abetone,11
0,2015-01-12 00:00:00+00:00,2014,Europe,tuscany,abetone,12
0,2015-01-13 00:00:00+00:00,2014,Europe,tuscany,abetone,13
0,2015-01-14 00:00:00+00:00,2014,Europe,tuscany,abetone,14
0,2015-01-15 00:00:00+00:00,2014,Europe,tuscany,abetone,15
0,2015-01-16 00:00:00+00:00,2014,Europe,tuscany,abetone,16
0,2015-01-17 00:00:00+00:00,2014,Europe,tuscany,abetone,17
0,2015-01-18 00:00:00+00:00,2014,Europe,tuscany,abetone,18
0,2015-01-19 00:00:00+00:00,2014,Europe,tuscany,abetone,19
0,2015-01-20 00:00:00+00:00,2014,Europe,tuscany,abetone,20
12,2015-01-21 00:00:00+00:00,2014,Europe,tuscany,abetone,21
0,2015-01-22 00:00:00+00:00,2014,Europe,tuscany,abetone,22
0,2015-01-23 00:00:00+00:00,2014,Europe,tuscany,abetone,23
0,2015-01-24 00:00:00+00:00,2014,Europe,tuscany,abetone,24
0,2015-01-25 00:00:00+00:00,2014,Europe,tuscany,abetone,25
0,2015-01-26 00:00:00+00:00,2014,Europe,tuscany,abetone,26
0,2015-01-27 00:00:00+00:00,2014,Europe,tuscany,abetone,27
0,2015-01-28 00:00:00+00:00,2014,Europe,tuscany,abetone,28
8,2015-01-29 00:00:00+00:00,2014,Europe,tuscany,abetone,29
8,2015-01-30 00:00:00+00:00,2014,Europe,tuscany,abetone,30
4,2015-01-31 00:00:00+00:00,2014,Europe,tuscany,abetone,31
0,2015-02-01 00:00:00+00:00,2014,Europe,tuscany,abetone,32
0,2015-02-02 00:00:00+00:00,2014,Europe,tuscany,abetone,33
4,2015-02-03 00:00:00+00:00,2014,Europe,tuscany,abetone,34
4,2015-02-04 00:00:00+00:00,2014,Europe,tuscany,abetone,35
31,2015-02-05 00:00:00+00:00,2014,Europe,tuscany,abetone,36
0,2015-02-06 00:00:00+00:00,2014,Europe,tuscany,abetone,37
0,2015-02-07 00:00:00+00:00,2014,Europe,tuscany,abetone,38
0,2015-02-08 00:00:00+00:00,2014,Europe,tuscany,abetone,39
0,2015-02-09 00:00:00+00:00,2014,Europe,tuscany,abetone,40
0,2015-02-10 00:00:00+00:00,2014,Europe,tuscany,abetone,41
0,2015-02-11 00:00:00+00:00,2014,Europe,tuscany,abetone,42
0,2015-02-12 00:00:00+00:00,2014,Europe,tuscany,abetone,43
0,2015-02-13 00:00:00+00:00,2014,Europe,tuscany,abetone,44
39,2015-02-14 00:00:00+00:00,2014,Europe,tuscany,abetone,45
0,2015-02-15 00:00:00+00:00,2014,Europe,tuscany,abetone,46
0,2015-02-16 00:00:00+00:00,2014,Europe,tuscany,abetone,47
0,2015-02-17 00:00:00+00:00,2014,Europe,tuscany,abetone,48
0,2015-02-18 00:00:00+00:00,2014,Europe,tuscany,abetone,49
0,2015-02-19 00:00:00+00:00,2014,Europe,tuscany,abetone,50
0,2015-02-20 00:00:00+00:00,2014,Europe,tuscany,abetone,51
0,2015-02-21 00:00:00+00:00,2014,Europe,tuscany,abetone,52
0,2015-02-22 00:00:00+00:00,2014,Europe,tuscany,abetone,53
0,2015-02-23 00:00:00+00:00,2014,Europe,tuscany,abetone,54
8,2015-02-24 00:00:00+00:00,2014,Europe,tuscany,abetone,55
0,2015-02-25 00:00:00+00:00,2014,Europe,tuscany,abetone,56
0,2015-02-26 00:00:00+00:00,2014,Europe,tuscany,abetone,57
0,2015-02-27 00:00:00+00:00,2014,Europe,tuscany,abetone,58
0,2015-02-28 00:00:00+00:00,2014,Europe,tuscany,abetone,59
0,2015-03-01 00:00:00+00:00,2014,Europe,tuscany,abetone,60
0,2015-03-02 00:00:00+00:00,2014,Europe,tuscany,abetone,61
0,2015-03-03 00:00:00+00:00,2014,Europe,tuscany,abetone,62
0,2015-03-04 00:00:00+00:00,2014,Europe,tuscany,abetone,63
0,2015-03-05 00:00:00+00:00,2014,Europe,tuscany,abetone,64
0,2015-03-06 00:00:00+00:00,2014,Europe,tuscany,abetone,65
0,2015-03-07 00:00:00+00:00,2014,Europe,tuscany,abetone,66
0,2015-03-08 00:00:00+00:00,2014,Europe,tuscany,abetone,67
0,2015-03-09 00:00:00+00:00,2014,Europe,tuscany,abetone,68
0,2015-03-10 00:00:00+00:00,2014,Europe,tuscany,abetone,69
0,2015-03-11 00:00:00+00:00,2014,Europe,tuscany,abetone,70
0,2015-03-12 00:00:00+00:00,2014,Europe,tuscany,abetone,71
0,2015-03-13 00:00:00+00:00,2014,Europe,tuscany,abetone,72
0,2015-03-14 00:00:00+00:00,2014,Europe,tuscany,abetone,73
0,2015-03-15 00:00:00+00:00,2014,Europe,tuscany,abetone,74
0,2015-03-16 00:00:00+00:00,2014,Europe,tuscany,abetone,75
0,2015-03-17 00:00:00+00:00,2014,Europe,tuscany,abetone,76
0,2015-03-18 00:00:00+00:00,2014,Europe,tuscany,abetone,77
0,2015-03-19 00:00:00+00:00,2014,Europe,tuscany,abetone,78
0,2015-03-20 00:00:00+00:00,2014,Europe,tuscany,abetone,79
0,2015-03-21 00:00:00+00:00,2014,Europe,tuscany,abetone,80
0,2015-03-22 00:00:00+00:00,2014,Europe,tuscany,abetone,81
0,2015-03-23 00:00:00+00:00,2014,Europe,tuscany,abetone,82
0,2015-03-24 00:00:00+00:00,2014,Europe,tuscany,abetone,83
0,2015-03-25 00:00:00+00:00,2014,Europe,tuscany,abetone,84
0,2015-03-26 00:00:00+00:00,2014,Europe,tuscany,abetone,85
0,2015-03-27 00:00:00+00:00,2014,Europe,tuscany,abetone,86
0,2015-03-28 00:00:00+00:00,2014,Europe,tuscany,abetone,87
0,2015-03-29 00:00:00+00:00,2014,Europe,tuscany,abetone,88
0,2015-03-30 00:00:00+00:00,2014,Europe,tuscany,abetone,89
0,2015-03-31 00:00:00+00:00,2014,Europe,tuscany,abetone,90
0,2015-04-01 00:00:00+00:00,2014,Europe,tuscany,abetone,91
0,2015-04-02 00:00:00+00:00,2014,Europe,tuscany,abetone,92
0,2015-04-03 00:00:00+00:00,2014,Europe,tuscany,abetone,93
0,2015-04-04 00:00:00+00:00,2014,Europe,tuscany,abetone,94
0,2015-04-05 00:00:00+00:00,2014,Europe,tuscany,abetone,95
0,2015-04-06 00:00:00+00:00,2014,Europe,tuscany,abetone,96
0,2015-04-07 00:00:00+00:00,2014,Europe,tuscany,abetone,97
0,2015-04-08 00:00:00+00:00,2014,Europe,tuscany,abetone,98
0,2015-04-09 00:00:00+00:00,2014,Europe,tuscany,abetone,99
0,2015-04-10 00:00:00+00:00,2014,Europe,tuscany,abetone,100
0,2015-04-11 00:00:00+00:00,2014,Europe,tuscany,abetone,101
0,2015-04-12 00:00:00+00:00,2014,Europe,tuscany,abetone,102
0,2015-04-13 00:00:00+00:00,2014,Europe,tuscany,abetone,103
0,2015-04-14 00:00:00+00:00,2014,Europe,tuscany,abetone,104
0,2015-04-15 00:00:00+00:00,2014,Europe,tuscany,abetone,105
0,2015-04-16 00:00:00+00:00,2014,Europe,tuscany,abetone,106
0,2015-04-17 00:00:00+00:00,2014,Europe,tuscany,abetone,107
0,2015-04-18 00:00:00+00:00,2014,Europe,tuscany,abetone,108
0,2015-04-19 00:00:00+00:00,2014,Europe,tuscany,abetone,109
0,2015-04-20 00:00:00+00:00,2014,Europe,tuscany,abetone,110
0,2015-04-21 00:00:00+00:00,2014,Europe,tuscany,abetone,111
0,2015-04-22 00:00:00+00:00,2014,Europe,tuscany,abetone,112
0,2015-04-23 00:00:00+00:00,2014,Europe,tuscany,abetone,113
0,2015-04-24 00:00:00+00:00,2014,Europe,tuscany,abetone,114
0,2015-04-25 00:00:00+00:00,2014,Europe,tuscany,abetone,115
0,2015-04-26 00:00:00+00:00,2014,Europe,tuscany,abetone,116
0,2015-04-27 00:00:00+00:00,2014,Europe,tuscany,abetone,117
0,2015-04-28 00:00:00+00:00,2014,Europe,tuscany,abetone,118
0,2015-04-29 00:00:00+00:00,2014,Europe,tuscany,abetone,119
0,2015-04-30 00:00:00+00:00,2014,Europe,tuscany,abetone,120
0,2015-05-16 00:00:00+00:00,2014,Europe,tuscany,abetone,136
8,2013-11-21 00:00:00+00:00,2013,Europe,tuscany,abetone,325
31,2013-11-23 00:00:00+00:00,2013,Europe,tuscany,abetone,327
8,2013-11-24 00:00:00+00:00,2013,Europe,tuscany,abetone,328
0,2013-11-25 00:00:00+00:00,2013,Europe,tuscany,abetone,329
0,2013-11-26 00:00:00+00:00,2013,Europe,tuscany,abetone,330
0,2013-11-27 00:00:00+00:00,2013,Europe,tuscany,abetone,331
0,2013-11-28 00:00:00+00:00,2013,Europe,tuscany,abetone,332
0,2013-11-29 00:00:00+00:00,2013,Europe,tuscany,abetone,333
0,2013-11-30 00:00:00+00:00,2013,Europe,tuscany,abetone,334
0,2013-12-01 00:00:00+00:00,2013,Europe,tuscany,abetone,335
0,2013-12-02 00:00:00+00:00,2013,Europe,tuscany,abetone,336
0,2013-12-03 00:00:00+00:00,2013,Europe,tuscany,abetone,337
0,2013-12-04 00:00:00+00:00,2013,Europe,tuscany,abetone,338
0,2013-12-05 00:00:00+00:00,2013,Europe,tuscany,abetone,339
0,2013-12-06 00:00:00+00:00,2013,Europe,tuscany,abetone,340
0,2013-12-07 00:00:00+00:00,2013,Europe,tuscany,abetone,341
0,2013-12-08 00:00:00+00:00,2013,Europe,tuscany,abetone,342
0,2013-12-09 00:00:00+00:00,2013,Europe,tuscany,abetone,343
0,2013-12-10 00:00:00+00:00,2013,Europe,tuscany,abetone,344
0,2013-12-11 00:00:00+00:00,2013,Europe,tuscany,abetone,345
0,2013-12-12 00:00:00+00:00,2013,Europe,tuscany,abetone,346
0,2013-12-13 00:00:00+00:00,2013,Europe,tuscany,abetone,347
0,2013-12-14 00:00:00+00:00,2013,Europe,tuscany,abetone,348
0,2013-12-15 00:00:00+00:00,2013,Europe,tuscany,abetone,349
0,2013-12-16 00:00:00+00:00,2013,Europe,tuscany,abetone,350
0,2013-12-17 00:00:00+00:00,2013,Europe,tuscany,abetone,351
0,2013-12-18 00:00:00+00:00,2013,Europe,tuscany,abetone,352
0,2013-12-19 00:00:00+00:00,2013,Europe,tuscany,abetone,353
0,2013-12-20 00:00:00+00:00,2013,Europe,tuscany,abetone,354
0,2013-12-21 00:00:00+00:00,2013,Europe,tuscany,abetone,355
0,2013-12-22 00:00:00+00:00,2013,Europe,tuscany,abetone,356
0,2013-12-23 00:00:00+00:00,2013,Europe,tuscany,abetone,357
